record_date,region,site,team,manager_name,shift,employee_id,scheduled_start_ts,actual_start_ts,is_late,adherence_minutes,total_tasks,completed_tasks,utilization_rate,tenure_band,cohort
2026-02-25,West,ATL1,Outbound,Manager B,Morning,E3999,2026-02-25T08:00:00,2026-02-25T07:54:00,0,-6,110,96,0.807,3+ years,Experienced
2026-03-20,Central,SEA2,Outbound,Manager A,Night,E5871,2026-03-20T06:00:00,2026-03-20T05:57:00,0,-3,76,72,0.561,3+ years,Experienced
2026-04-01,West,SEA2,Inbound,Manager B,Afternoon,E5904,2026-04-01T08:00:00,2026-04-01T08:01:00,0,1,45,42,0.564,0-3 months,Experienced
2026-06-22,Central,SEA1,Outbound,Manager A,Night,E4337,2026-06-22T06:00:00,2026-06-22T06:00:00,0,0,98,86,0.718,3+ years,New Hire
2026-01-01,West,PHX1,Outbound,Manager D,Afternoon,E8450,2026-01-01T14:00:00,2026-01-01T13:54:00,0,-6,103,99,0.642,3-12 months,New Hire
2026-04-12,West,SEA2,Inbound,Manager C,Afternoon,E7187,2026-04-12T14:00:00,2026-04-12T14:01:00,0,1,100,93,0.598,1-3 years,New Hire
2026-03-16,East,DAL1,Inbound,Manager A,Night,E7123,2026-03-16T08:00:00,2026-03-16T08:07:00,1,7,58,57,0.837,3-12 months,Experienced
2026-01-14,East,ATL1,Inbound,Manager C,Afternoon,E5259,2026-01-14T08:00:00,2026-01-14T08:03:00,0,3,117,101,0.926,0-3 months,New Hire
2026-02-22,Central,PHX1,Support,Manager D,Night,E7229,2026-02-22T22:00:00,2026-02-22T22:00:00,0,0,56,47,0.639,3-12 months,Experienced
2026-04-12,East,SEA1,Support,Manager B,Afternoon,E5669,2026-04-12T06:00:00,2026-04-12T06:02:00,1,2,77,70,0.861,0-3 months,Experienced
2026-01-10,East,SEA1,Support,Manager C,Afternoon,E3640,2026-01-10T14:00:00,2026-01-10T13:58:00,0,-2,47,38,0.682,3+ years,New Hire
2026-04-09,East,SEA1,Outbound,Manager A,Night,E6952,2026-04-09T06:00:00,2026-04-09T06:07:00,1,7,102,97,0.939,3-12 months,Experienced
2026-02-08,East,DAL1,Support,Manager C,Afternoon,E4476,2026-02-08T06:00:00,2026-02-08T06:34:00,1,34,79,68,0.727,0-3 months,New Hire
2026-04-03,West,PHX1,Inbound,Manager D,Night,E9512,2026-04-03T14:00:00,2026-04-03T14:03:00,0,3,71,65,0.786,3-12 months,Experienced
2026-04-29,East,SEA1,Outbound,Manager C,Night,E9047,2026-04-29T06:00:00,2026-04-29T06:00:00,0,0,110,93,0.864,1-3 years,Experienced
2026-01-25,Central,SEA2,Support,Manager B,Night,E9998,2026-01-25T22:00:00,2026-01-25T22:29:00,1,29,83,76,0.689,3+ years,New Hire
2026-04-08,West,ATL1,Inbound,Manager B,Afternoon,E7681,2026-04-08T14:00:00,2026-04-08T13:52:00,0,-8,119,95,0.614,1-3 years,Experienced
2026-02-15,East,DAL1,Outbound,Manager D,Night,E6000,2026-02-15T06:00:00,2026-02-15T06:33:00,1,33,70,59,0.584,0-3 months,New Hire
2026-02-16,East,ATL1,Inbound,Manager A,Afternoon,E1893,2026-02-16T08:00:00,2026-02-16T08:20:00,1,20,116,112,0.845,3-12 months,New Hire
2026-03-30,West,SEA2,Support,Manager D,Morning,E4023,2026-03-30T06:00:00,2026-03-30T06:00:00,0,0,50,46,0.727,1-3 years,Experienced
2026-05-16,Central,DAL1,Outbound,Manager A,Morning,E3267,2026-05-16T08:00:00,2026-05-16T08:02:00,1,2,81,74,0.609,3+ years,New Hire
2026-01-11,East,SEA1,Support,Manager A,Night,E2002,2026-01-11T06:00:00,2026-01-11T05:55:00,0,-5,42,36,0.76,0-3 months,New Hire
2026-02-12,West,SEA2,Support,Manager B,Afternoon,E1986,2026-02-12T06:00:00,2026-02-12T06:02:00,0,2,93,77,0.601,0-3 months,New Hire
2026-04-24,East,PHX1,Inbound,Manager C,Morning,E8561,2026-04-24T14:00:00,2026-04-24T13:52:00,0,-8,115,112,0.582,0-3 months,Experienced
2026-05-10,West,ATL1,Support,Manager A,Afternoon,E3712,2026-05-10T06:00:00,2026-05-10T06:05:00,1,5,81,61,0.83,3-12 months,Experienced
2026-01-16,Central,SEA1,Support,Manager D,Morning,E1680,2026-01-16T06:00:00,2026-01-16T05:57:00,0,-3,47,46,0.623,3-12 months,New Hire
2026-05-31,West,SEA2,Inbound,Manager D,Night,E2527,2026-05-31T22:00:00,2026-05-31T21:53:00,0,-7,76,68,0.646,0-3 months,Experienced
2026-04-05,Central,PHX1,Outbound,Manager D,Morning,E2052,2026-04-05T06:00:00,2026-04-05T06:00:00,0,0,55,52,0.677,0-3 months,Experienced
2026-05-23,West,PHX1,Support,Manager B,Night,E7832,2026-05-23T08:00:00,2026-05-23T08:01:00,0,1,48,45,0.737,3-12 months,Experienced
2026-05-02,East,PHX1,Inbound,Manager B,Morning,E2147,2026-05-02T06:00:00,2026-05-02T06:02:00,0,2,79,68,0.555,3+ years,New Hire
2026-04-02,Central,SEA2,Outbound,Manager C,Night,E9290,2026-04-02T22:00:00,2026-04-02T22:02:00,0,2,120,110,0.761,0-3 months,New Hire
2026-05-20,Central,PHX1,Outbound,Manager A,Afternoon,E8100,2026-05-20T14:00:00,2026-05-20T13:52:00,0,-8,96,92,0.694,3-12 months,Experienced
2026-01-19,East,DAL1,Inbound,Manager C,Morning,E6716,2026-01-19T06:00:00,2026-01-19T06:03:00,1,3,71,53,0.633,3-12 months,Experienced
2026-05-16,East,ATL1,Outbound,Manager D,Morning,E7293,2026-05-16T08:00:00,2026-05-16T07:52:00,0,-8,99,97,0.811,0-3 months,Experienced
2026-06-04,Central,SEA1,Outbound,Manager B,Night,E9599,2026-06-04T06:00:00,2026-06-04T05:59:00,0,-1,81,67,0.849,0-3 months,Experienced
2026-03-18,West,SEA2,Outbound,Manager C,Night,E6633,2026-03-18T14:00:00,2026-03-18T14:01:00,0,1,61,51,0.62,0-3 months,New Hire
2026-02-28,East,SEA2,Support,Manager C,Afternoon,E3608,2026-02-28T08:00:00,2026-02-28T07:57:00,0,-3,83,80,0.78,3+ years,Experienced
2026-05-01,West,SEA1,Outbound,Manager D,Morning,E4973,2026-05-01T22:00:00,2026-05-01T22:26:00,1,26,42,32,0.632,3+ years,Experienced
2026-01-18,Central,ATL1,Support,Manager B,Afternoon,E8732,2026-01-18T22:00:00,2026-01-18T21:55:00,0,-5,47,41,0.919,3-12 months,Experienced
2026-05-22,Central,SEA1,Support,Manager A,Morning,E7689,2026-05-22T14:00:00,2026-05-22T13:54:00,0,-6,82,62,0.949,3+ years,Experienced
2026-01-01,East,SEA1,Support,Manager A,Afternoon,E9534,2026-01-01T14:00:00,2026-01-01T13:54:00,0,-6,86,80,0.844,3+ years,New Hire
2026-04-28,West,SEA1,Support,Manager A,Afternoon,E7722,2026-04-28T14:00:00,2026-04-28T13:53:00,0,-7,114,86,0.95,0-3 months,Experienced
2026-04-25,West,SEA2,Support,Manager D,Afternoon,E4189,2026-04-25T08:00:00,2026-04-25T07:52:00,0,-8,112,107,0.681,0-3 months,New Hire
2026-06-22,Central,PHX1,Support,Manager D,Morning,E1749,2026-06-22T08:00:00,2026-06-22T07:52:00,0,-8,73,64,0.846,3-12 months,New Hire
2026-01-22,West,DAL1,Outbound,Manager C,Night,E8756,2026-01-22T08:00:00,2026-01-22T07:53:00,0,-7,84,82,0.693,0-3 months,Experienced
2026-01-08,West,DAL1,Support,Manager B,Afternoon,E3344,2026-01-08T06:00:00,2026-01-08T05:54:00,0,-6,95,84,0.881,0-3 months,New Hire
2026-01-28,East,SEA2,Inbound,Manager A,Afternoon,E9067,2026-01-28T14:00:00,2026-01-28T14:02:00,0,2,94,86,0.779,1-3 years,Experienced
2026-01-27,Central,ATL1,Inbound,Manager C,Afternoon,E6615,2026-01-27T22:00:00,2026-01-27T22:02:00,1,2,95,91,0.736,3+ years,Experienced
2026-05-31,West,SEA2,Support,Manager C,Morning,E2283,2026-05-31T08:00:00,2026-05-31T08:01:00,1,1,111,85,0.747,3-12 months,Experienced
2026-04-28,Central,ATL1,Support,Manager B,Morning,E6906,2026-04-28T06:00:00,2026-04-28T05:58:00,0,-2,94,87,0.744,0-3 months,New Hire
2026-04-30,Central,SEA1,Inbound,Manager D,Afternoon,E9861,2026-04-30T22:00:00,2026-04-30T22:23:00,1,23,83,76,0.907,1-3 years,New Hire
2026-06-06,East,DAL1,Inbound,Manager D,Night,E5476,2026-06-06T06:00:00,2026-06-06T05:52:00,0,-8,110,108,0.658,1-3 years,New Hire
2026-03-12,East,SEA2,Support,Manager C,Night,E8482,2026-03-12T06:00:00,2026-03-12T05:57:00,0,-3,115,103,0.584,3+ years,New Hire
2026-05-06,East,DAL1,Support,Manager B,Afternoon,E2122,2026-05-06T14:00:00,2026-05-06T14:01:00,0,1,40,38,0.881,3+ years,New Hire
2026-02-11,Central,SEA1,Support,Manager B,Afternoon,E1054,2026-02-11T06:00:00,2026-02-11T06:02:00,0,2,90,74,0.666,0-3 months,New Hire
2026-02-03,West,ATL1,Inbound,Manager D,Night,E4589,2026-02-03T22:00:00,2026-02-03T21:54:00,0,-6,73,65,0.728,1-3 years,Experienced
2026-05-02,West,SEA1,Inbound,Manager A,Morning,E3020,2026-05-02T22:00:00,2026-05-02T22:35:00,1,35,94,73,0.695,1-3 years,Experienced
2026-01-28,Central,DAL1,Inbound,Manager B,Afternoon,E8147,2026-01-28T08:00:00,2026-01-28T07:53:00,0,-7,41,34,0.654,1-3 years,Experienced
2026-04-04,West,SEA1,Inbound,Manager A,Afternoon,E7951,2026-04-04T14:00:00,2026-04-04T13:55:00,0,-5,96,78,0.927,1-3 years,Experienced
2026-04-17,West,SEA1,Inbound,Manager B,Morning,E6267,2026-04-17T22:00:00,2026-04-17T22:00:00,0,0,97,83,0.907,1-3 years,Experienced
2026-06-21,East,SEA1,Inbound,Manager A,Night,E4960,2026-06-21T08:00:00,2026-06-21T08:01:00,0,1,50,40,0.943,0-3 months,New Hire
2026-05-09,East,ATL1,Outbound,Manager D,Afternoon,E2257,2026-05-09T08:00:00,2026-05-09T07:54:00,0,-6,42,36,0.931,3-12 months,Experienced
2026-01-08,Central,SEA2,Outbound,Manager C,Afternoon,E8792,2026-01-08T08:00:00,2026-01-08T07:56:00,0,-4,117,91,0.774,3+ years,Experienced
2026-03-17,East,SEA2,Outbound,Manager C,Morning,E8129,2026-03-17T22:00:00,2026-03-17T22:01:00,0,1,82,81,0.696,1-3 years,Experienced
2026-02-10,Central,DAL1,Outbound,Manager A,Morning,E2477,2026-02-10T22:00:00,2026-02-10T21:54:00,0,-6,109,84,0.75,3+ years,Experienced
2026-03-11,West,SEA2,Support,Manager B,Night,E6083,2026-03-11T14:00:00,2026-03-11T13:55:00,0,-5,62,50,0.566,3-12 months,Experienced
2026-03-24,West,DAL1,Inbound,Manager A,Morning,E7236,2026-03-24T14:00:00,2026-03-24T14:15:00,1,15,51,43,0.567,3-12 months,Experienced
2026-02-06,East,ATL1,Support,Manager D,Night,E9788,2026-02-06T08:00:00,2026-02-06T07:58:00,0,-2,101,100,0.629,3-12 months,New Hire
2026-05-22,East,PHX1,Support,Manager A,Night,E6076,2026-05-22T22:00:00,2026-05-22T22:00:00,0,0,78,76,0.784,3-12 months,Experienced
2026-04-17,West,SEA1,Support,Manager A,Morning,E7924,2026-04-17T14:00:00,2026-04-17T14:03:00,0,3,74,62,0.568,0-3 months,Experienced
2026-06-04,East,ATL1,Outbound,Manager B,Afternoon,E8196,2026-06-04T08:00:00,2026-06-04T07:52:00,0,-8,90,73,0.89,3-12 months,New Hire
2026-05-24,Central,SEA1,Inbound,Manager B,Night,E5680,2026-05-24T14:00:00,2026-05-24T13:58:00,0,-2,71,58,0.687,1-3 years,New Hire
2026-01-29,Central,PHX1,Outbound,Manager A,Morning,E4901,2026-01-29T22:00:00,2026-01-29T21:52:00,0,-8,49,42,0.695,1-3 years,Experienced
2026-05-21,West,PHX1,Inbound,Manager D,Morning,E4171,2026-05-21T06:00:00,2026-05-21T05:52:00,0,-8,49,47,0.843,3+ years,New Hire
2026-06-19,West,ATL1,Support,Manager A,Morning,E9033,2026-06-19T08:00:00,2026-06-19T07:55:00,0,-5,104,95,0.844,1-3 years,New Hire
2026-01-15,Central,PHX1,Inbound,Manager D,Morning,E7298,2026-01-15T22:00:00,2026-01-15T22:17:00,1,17,67,53,0.639,0-3 months,New Hire
2026-03-23,West,DAL1,Support,Manager C,Morning,E3576,2026-03-23T22:00:00,2026-03-23T21:54:00,0,-6,76,72,0.619,3+ years,Experienced
2026-05-03,East,ATL1,Support,Manager B,Morning,E4552,2026-05-03T08:00:00,2026-05-03T08:03:00,0,3,70,55,0.702,3-12 months,New Hire
2026-02-08,East,PHX1,Inbound,Manager D,Afternoon,E2173,2026-02-08T22:00:00,2026-02-08T21:57:00,0,-3,107,85,0.823,3+ years,New Hire
2026-01-07,West,ATL1,Support,Manager B,Morning,E8165,2026-01-07T06:00:00,2026-01-07T06:02:00,0,2,58,47,0.875,3-12 months,Experienced
2026-06-04,East,PHX1,Inbound,Manager B,Morning,E1591,2026-06-04T22:00:00,2026-06-04T22:15:00,1,15,115,100,0.655,0-3 months,New Hire
2026-06-06,East,DAL1,Outbound,Manager C,Afternoon,E6106,2026-06-06T08:00:00,2026-06-06T07:56:00,0,-4,84,70,0.858,1-3 years,Experienced
2026-03-20,West,ATL1,Outbound,Manager B,Night,E5157,2026-03-20T08:00:00,2026-03-20T07:58:00,0,-2,111,88,0.867,3-12 months,New Hire
2026-05-05,West,PHX1,Outbound,Manager B,Night,E2754,2026-05-05T14:00:00,2026-05-05T13:57:00,0,-3,51,41,0.788,3+ years,Experienced
2026-02-25,Central,SEA2,Outbound,Manager C,Afternoon,E1572,2026-02-25T06:00:00,2026-02-25T06:03:00,0,3,118,99,0.914,1-3 years,Experienced
2026-01-28,Central,SEA1,Support,Manager A,Afternoon,E7479,2026-01-28T22:00:00,2026-01-28T21:55:00,0,-5,69,65,0.641,3-12 months,Experienced
2026-03-28,West,SEA1,Outbound,Manager C,Morning,E8227,2026-03-28T06:00:00,2026-03-28T06:04:00,1,4,71,66,0.583,3-12 months,New Hire
2026-01-07,West,SEA2,Inbound,Manager D,Morning,E7501,2026-01-07T08:00:00,2026-01-07T08:00:00,0,0,62,59,0.802,3+ years,Experienced
2026-04-18,East,SEA1,Inbound,Manager D,Afternoon,E9349,2026-04-18T08:00:00,2026-04-18T08:00:00,0,0,109,92,0.641,3+ years,Experienced
2026-04-20,East,ATL1,Support,Manager C,Morning,E6000,2026-04-20T06:00:00,2026-04-20T05:53:00,0,-7,51,50,0.601,3-12 months,New Hire
2026-03-23,East,ATL1,Inbound,Manager D,Morning,E7493,2026-03-23T06:00:00,2026-03-23T05:54:00,0,-6,119,110,0.793,3-12 months,New Hire
2026-01-15,Central,SEA2,Inbound,Manager D,Night,E2159,2026-01-15T06:00:00,2026-01-15T05:55:00,0,-5,65,51,0.79,0-3 months,Experienced
2026-04-08,Central,SEA1,Outbound,Manager A,Morning,E7764,2026-04-08T14:00:00,2026-04-08T13:58:00,0,-2,77,73,0.86,1-3 years,New Hire
2026-02-19,Central,PHX1,Outbound,Manager B,Night,E1050,2026-02-19T22:00:00,2026-02-19T21:52:00,0,-8,46,40,0.551,3-12 months,New Hire
2026-02-11,East,SEA1,Inbound,Manager C,Night,E5380,2026-02-11T22:00:00,2026-02-11T22:02:00,0,2,64,62,0.582,3+ years,New Hire
2026-01-31,East,PHX1,Support,Manager B,Morning,E5462,2026-01-31T06:00:00,2026-01-31T06:11:00,1,11,119,110,0.674,3-12 months,New Hire
2026-03-02,East,SEA1,Inbound,Manager A,Afternoon,E4388,2026-03-02T22:00:00,2026-03-02T22:32:00,1,32,58,54,0.886,3-12 months,New Hire
2026-02-02,East,SEA1,Outbound,Manager A,Morning,E5955,2026-02-02T06:00:00,2026-02-02T06:27:00,1,27,46,44,0.79,3+ years,New Hire
2026-03-14,West,SEA1,Outbound,Manager D,Night,E1826,2026-03-14T08:00:00,2026-03-14T07:58:00,0,-2,94,86,0.646,1-3 years,Experienced
2026-02-21,West,ATL1,Support,Manager C,Night,E8747,2026-02-21T06:00:00,2026-02-21T06:14:00,1,14,89,74,0.873,0-3 months,Experienced
2026-05-04,Central,PHX1,Outbound,Manager D,Morning,E7102,2026-05-04T08:00:00,2026-05-04T07:55:00,0,-5,69,65,0.94,0-3 months,Experienced
2026-03-21,West,ATL1,Inbound,Manager D,Morning,E7802,2026-03-21T14:00:00,2026-03-21T14:02:00,0,2,76,71,0.901,0-3 months,New Hire
2026-04-12,Central,DAL1,Support,Manager D,Night,E4278,2026-04-12T06:00:00,2026-04-12T06:03:00,0,3,89,71,0.562,3+ years,New Hire
2026-02-08,West,DAL1,Support,Manager C,Afternoon,E2675,2026-02-08T14:00:00,2026-02-08T13:58:00,0,-2,66,59,0.728,3-12 months,New Hire
2026-01-02,Central,ATL1,Outbound,Manager B,Afternoon,E9679,2026-01-02T08:00:00,2026-01-02T08:14:00,1,14,69,63,0.892,3+ years,New Hire
2026-02-24,West,SEA2,Inbound,Manager B,Night,E5235,2026-02-24T14:00:00,2026-02-24T13:54:00,0,-6,58,49,0.58,1-3 years,New Hire
2026-02-19,West,PHX1,Outbound,Manager C,Afternoon,E3479,2026-02-19T06:00:00,2026-02-19T05:59:00,0,-1,93,70,0.856,1-3 years,New Hire
2026-05-05,East,SEA2,Inbound,Manager A,Afternoon,E4275,2026-05-05T14:00:00,2026-05-05T14:20:00,1,20,70,69,0.765,0-3 months,New Hire
2026-01-26,Central,ATL1,Outbound,Manager D,Afternoon,E8790,2026-01-26T22:00:00,2026-01-26T22:00:00,0,0,41,38,0.61,1-3 years,Experienced
2026-01-29,Central,DAL1,Support,Manager D,Afternoon,E6341,2026-01-29T06:00:00,2026-01-29T06:18:00,1,18,102,100,0.869,3+ years,Experienced
2026-04-19,Central,DAL1,Inbound,Manager D,Night,E8453,2026-04-19T14:00:00,2026-04-19T14:02:00,0,2,45,35,0.932,1-3 years,Experienced
2026-06-07,Central,ATL1,Outbound,Manager C,Morning,E3807,2026-06-07T14:00:00,2026-06-07T13:59:00,0,-1,88,71,0.668,0-3 months,New Hire
2026-01-28,East,DAL1,Outbound,Manager B,Night,E5324,2026-01-28T08:00:00,2026-01-28T07:54:00,0,-6,106,81,0.744,3-12 months,New Hire
2026-03-15,Central,PHX1,Outbound,Manager B,Morning,E3203,2026-03-15T22:00:00,2026-03-15T22:32:00,1,32,47,46,0.874,3+ years,Experienced
2026-04-27,Central,SEA1,Inbound,Manager A,Morning,E8596,2026-04-27T08:00:00,2026-04-27T07:56:00,0,-4,64,51,0.918,0-3 months,New Hire
2026-06-13,East,SEA2,Outbound,Manager B,Morning,E6551,2026-06-13T06:00:00,2026-06-13T06:00:00,0,0,109,90,0.892,1-3 years,Experienced
2026-01-03,Central,SEA2,Inbound,Manager A,Afternoon,E9900,2026-01-03T22:00:00,2026-01-03T22:13:00,1,13,49,44,0.697,0-3 months,Experienced
2026-04-10,West,DAL1,Support,Manager D,Afternoon,E3168,2026-04-10T22:00:00,2026-04-10T22:03:00,1,3,93,77,0.71,3+ years,Experienced
2026-03-06,East,SEA2,Inbound,Manager C,Afternoon,E8370,2026-03-06T22:00:00,2026-03-06T22:05:00,1,5,78,60,0.608,3+ years,Experienced
2026-01-16,Central,SEA1,Support,Manager C,Night,E8779,2026-01-16T06:00:00,2026-01-16T05:57:00,0,-3,47,40,0.789,3+ years,New Hire
2026-06-21,East,ATL1,Inbound,Manager B,Night,E4508,2026-06-21T08:00:00,2026-06-21T07:57:00,0,-3,78,76,0.929,3+ years,New Hire
2026-04-11,Central,SEA1,Outbound,Manager D,Morning,E4888,2026-04-11T08:00:00,2026-04-11T08:03:00,1,3,120,104,0.728,3+ years,Experienced
2026-05-18,East,SEA2,Outbound,Manager D,Morning,E8070,2026-05-18T06:00:00,2026-05-18T05:59:00,0,-1,117,88,0.909,0-3 months,New Hire
2026-03-28,Central,ATL1,Support,Manager A,Morning,E2106,2026-03-28T14:00:00,2026-03-28T13:56:00,0,-4,113,112,0.942,3+ years,New Hire
2026-04-04,Central,SEA2,Outbound,Manager B,Night,E8298,2026-04-04T06:00:00,2026-04-04T05:54:00,0,-6,57,56,0.685,1-3 years,New Hire
2026-06-08,East,PHX1,Inbound,Manager A,Night,E2443,2026-06-08T14:00:00,2026-06-08T13:52:00,0,-8,69,58,0.656,3+ years,New Hire
2026-04-17,West,SEA1,Inbound,Manager B,Morning,E5403,2026-04-17T08:00:00,2026-04-17T07:56:00,0,-4,81,76,0.619,3-12 months,New Hire
2026-02-15,Central,PHX1,Outbound,Manager C,Afternoon,E2571,2026-02-15T22:00:00,2026-02-15T21:53:00,0,-7,91,75,0.939,1-3 years,New Hire
2026-06-12,Central,ATL1,Outbound,Manager A,Morning,E5133,2026-06-12T22:00:00,2026-06-12T21:59:00,0,-1,78,71,0.557,0-3 months,Experienced
2026-06-17,East,DAL1,Support,Manager A,Morning,E9699,2026-06-17T06:00:00,2026-06-17T06:29:00,1,29,47,39,0.612,3-12 months,New Hire
2026-03-09,West,SEA1,Outbound,Manager A,Afternoon,E1299,2026-03-09T22:00:00,2026-03-09T21:59:00,0,-1,84,75,0.876,0-3 months,New Hire
2026-01-29,East,ATL1,Support,Manager D,Afternoon,E7711,2026-01-29T22:00:00,2026-01-29T22:02:00,0,2,96,72,0.674,0-3 months,New Hire
2026-04-14,West,DAL1,Inbound,Manager C,Morning,E3305,2026-04-14T14:00:00,2026-04-14T13:54:00,0,-6,82,69,0.783,1-3 years,New Hire
2026-04-19,East,ATL1,Support,Manager A,Night,E5790,2026-04-19T08:00:00,2026-04-19T08:07:00,1,7,75,59,0.611,3+ years,Experienced
2026-04-09,East,ATL1,Inbound,Manager B,Afternoon,E1358,2026-04-09T22:00:00,2026-04-09T22:00:00,0,0,49,44,0.91,1-3 years,Experienced
2026-04-07,West,PHX1,Support,Manager A,Night,E2532,2026-04-07T08:00:00,2026-04-07T08:03:00,0,3,57,56,0.73,3+ years,New Hire
2026-03-10,Central,SEA1,Inbound,Manager B,Morning,E2105,2026-03-10T06:00:00,2026-03-10T05:57:00,0,-3,106,92,0.842,3-12 months,Experienced
2026-06-12,Central,DAL1,Support,Manager B,Night,E9390,2026-06-12T08:00:00,2026-06-12T08:15:00,1,15,78,69,0.72,0-3 months,New Hire
2026-06-09,West,SEA2,Support,Manager B,Morning,E2992,2026-06-09T14:00:00,2026-06-09T13:57:00,0,-3,60,47,0.92,0-3 months,Experienced
2026-02-17,West,SEA1,Outbound,Manager C,Morning,E5220,2026-02-17T08:00:00,2026-02-17T08:01:00,0,1,97,88,0.898,3-12 months,New Hire
2026-02-14,East,DAL1,Inbound,Manager C,Night,E3734,2026-02-14T06:00:00,2026-02-14T06:01:00,0,1,83,80,0.674,1-3 years,Experienced
2026-06-14,West,SEA2,Support,Manager B,Night,E1054,2026-06-14T06:00:00,2026-06-14T06:03:00,0,3,106,103,0.658,3+ years,Experienced
2026-05-27,East,PHX1,Outbound,Manager D,Night,E3733,2026-05-27T06:00:00,2026-05-27T05:54:00,0,-6,96,77,0.901,0-3 months,New Hire
2026-05-17,West,SEA1,Support,Manager B,Afternoon,E9352,2026-05-17T22:00:00,2026-05-17T22:10:00,1,10,74,56,0.596,0-3 months,New Hire
2026-04-17,West,DAL1,Inbound,Manager A,Morning,E8448,2026-04-17T06:00:00,2026-04-17T05:59:00,0,-1,86,77,0.806,3+ years,New Hire
2026-01-19,West,DAL1,Outbound,Manager A,Afternoon,E1822,2026-01-19T06:00:00,2026-01-19T05:58:00,0,-2,86,83,0.643,3-12 months,Experienced
2026-06-24,East,SEA1,Inbound,Manager D,Afternoon,E6423,2026-06-24T22:00:00,2026-06-24T22:30:00,1,30,96,79,0.82,1-3 years,New Hire
2026-06-23,East,DAL1,Inbound,Manager D,Morning,E2892,2026-06-23T06:00:00,2026-06-23T05:53:00,0,-7,75,70,0.91,1-3 years,New Hire
2026-05-26,East,SEA1,Outbound,Manager C,Morning,E8670,2026-05-26T08:00:00,2026-05-26T07:54:00,0,-6,114,93,0.869,3+ years,New Hire
2026-04-15,East,SEA1,Support,Manager C,Morning,E3570,2026-04-15T22:00:00,2026-04-15T22:03:00,0,3,46,35,0.558,0-3 months,Experienced
2026-03-01,Central,ATL1,Outbound,Manager D,Night,E8905,2026-03-01T22:00:00,2026-03-01T22:02:00,0,2,100,97,0.793,3-12 months,New Hire
2026-02-18,East,SEA1,Inbound,Manager D,Night,E4769,2026-02-18T14:00:00,2026-02-18T13:53:00,0,-7,99,83,0.749,3+ years,New Hire
2026-05-05,West,PHX1,Support,Manager A,Night,E2921,2026-05-05T08:00:00,2026-05-05T07:55:00,0,-5,84,75,0.638,1-3 years,New Hire
2026-06-19,East,SEA1,Support,Manager A,Night,E8086,2026-06-19T06:00:00,2026-06-19T06:34:00,1,34,63,62,0.876,0-3 months,New Hire
2026-06-25,West,SEA1,Inbound,Manager C,Morning,E2511,2026-06-25T06:00:00,2026-06-25T05:52:00,0,-8,98,84,0.825,3-12 months,New Hire
2026-06-25,West,PHX1,Support,Manager B,Night,E9547,2026-06-25T14:00:00,2026-06-25T14:01:00,0,1,86,77,0.918,1-3 years,Experienced
2026-03-05,East,PHX1,Support,Manager A,Afternoon,E1774,2026-03-05T14:00:00,2026-03-05T13:58:00,0,-2,62,59,0.907,0-3 months,New Hire
2026-04-24,East,DAL1,Outbound,Manager C,Morning,E1201,2026-04-24T08:00:00,2026-04-24T07:52:00,0,-8,106,81,0.575,3+ years,Experienced
2026-05-19,Central,SEA2,Support,Manager B,Afternoon,E6970,2026-05-19T08:00:00,2026-05-19T07:56:00,0,-4,78,66,0.911,3+ years,Experienced
2026-02-26,West,SEA1,Inbound,Manager D,Morning,E8772,2026-02-26T06:00:00,2026-02-26T06:00:00,0,0,117,108,0.674,1-3 years,Experienced
2026-01-19,Central,ATL1,Inbound,Manager B,Night,E4321,2026-01-19T14:00:00,2026-01-19T13:57:00,0,-3,56,50,0.822,3+ years,Experienced
2026-03-12,East,PHX1,Inbound,Manager C,Morning,E3813,2026-03-12T22:00:00,2026-03-12T21:58:00,0,-2,93,81,0.893,3+ years,New Hire
2026-04-03,West,PHX1,Support,Manager B,Morning,E4085,2026-04-03T14:00:00,2026-04-03T14:03:00,0,3,59,48,0.875,0-3 months,New Hire
2026-02-04,East,ATL1,Inbound,Manager D,Afternoon,E5044,2026-02-04T08:00:00,2026-02-04T08:21:00,1,21,44,34,0.609,1-3 years,New Hire
2026-03-21,East,ATL1,Inbound,Manager C,Morning,E2599,2026-03-21T08:00:00,2026-03-21T08:29:00,1,29,101,96,0.654,3-12 months,New Hire
2026-02-05,Central,ATL1,Inbound,Manager A,Afternoon,E2047,2026-02-05T14:00:00,2026-02-05T14:28:00,1,28,97,73,0.871,0-3 months,Experienced
2026-05-28,Central,PHX1,Outbound,Manager D,Night,E8224,2026-05-28T08:00:00,2026-05-28T07:54:00,0,-6,117,115,0.659,3-12 months,New Hire
2026-06-27,West,SEA2,Support,Manager D,Morning,E8925,2026-06-27T22:00:00,2026-06-27T21:54:00,0,-6,49,44,0.83,0-3 months,New Hire
2026-04-14,West,DAL1,Inbound,Manager D,Afternoon,E6984,2026-04-14T14:00:00,2026-04-14T13:56:00,0,-4,86,78,0.923,3+ years,New Hire
2026-01-25,Central,SEA1,Outbound,Manager C,Morning,E7680,2026-01-25T06:00:00,2026-01-25T05:54:00,0,-6,80,71,0.738,1-3 years,Experienced
