plan_week,region,node_type,origin_node,destination_node,lane_id,ship_method,forecasted_packages,actual_packages,planned_capacity,available_capacity,capacity_utilization,volume_variance,forecast_error_pct,cost_per_package,on_time_delivery_rate,missed_promise_units,backlog_units,labor_hours,trailer_count
2026-06-01,South,Sort Center,MIA5,ATL2,MIA5-ATL2,Ground,129901,143791,155064,11273,0.9273,13890,0.1069,1.34,0.9783,3553,932,12716,84
2026-06-01,South,Fulfillment Center,RDU2,CLT5,RDU2-CLT5,Air,60038,59574,57912,-1662,1.0287,-464,-0.0077,2.05,0.9606,1665,3922,4026,34
2026-06-01,South,Sort Center,RDU2,CLT5,RDU2-CLT5,Air,31932,31628,39701,8073,0.7967,-304,-0.0095,1.92,0.9839,363,117,2592,18
2026-06-01,South,Sort Center,RDU2,CLT5,RDU2-CLT5,Ground,73348,74339,80810,6471,0.9199,991,0.0135,1.57,0.9674,2711,1495,7072,43
2026-06-01,South,Fulfillment Center,RDU2,CLT5,RDU2-CLT5,Linehaul,175206,204592,201381,-3211,1.0159,29386,0.1677,1.47,0.947,11854,4500,14539,131
2026-06-01,West,Delivery Station,DEN4,SLC2,DEN4-SLC2,Ground,32971,30534,35457,4923,0.8612,-2437,-0.0739,1.54,0.9422,1286,2096,2288,23
2026-06-01,West,Fulfillment Center,DEN4,SLC2,DEN4-SLC2,Same-Day,55467,55804,63943,8139,0.8727,337,0.0061,2.09,0.9433,3159,3396,4986,31
2026-06-01,West,Fulfillment Center,DEN4,SLC2,DEN4-SLC2,Ground,63052,65884,66654,770,0.9884,2832,0.0449,1.3,0.9374,4293,759,5166,49
2026-06-01,West,Fulfillment Center,LAS7,PHX3,LAS7-PHX3,Same-Day,31562,29385,39367,9982,0.7464,-2177,-0.069,2.65,0.9664,818,141,2203,19
2026-06-01,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Ground,84567,85854,86806,952,0.989,1287,0.0152,1.43,0.9804,1522,1689,7294,56
2026-06-01,West,Sort Center,LAS7,PHX3,LAS7-PHX3,Ground,126566,120880,138961,18081,0.8699,-5686,-0.0449,1.37,0.956,6115,59,10313,99
2026-06-01,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Ground,98918,96670,110115,13445,0.8779,-2248,-0.0227,1.26,0.9425,5695,2617,9516,67
2026-06-01,West,Fulfillment Center,LAS7,PHX3,LAS7-PHX3,Ground,102377,114640,119349,4709,0.9605,12263,0.1198,1.27,0.9454,5718,620,7474,78
2026-06-01,West,Sort Center,LAS7,PHX3,LAS7-PHX3,Same-Day,35566,34064,34238,174,0.9949,-1502,-0.0422,2.38,0.9441,1582,1142,2350,24
2026-06-01,West,Fulfillment Center,LAX9,SAN5,LAX9-SAN5,Ground,72146,78433,85388,6955,0.9185,6287,0.0871,1.31,0.9425,5185,1697,6581,61
2026-06-01,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Ground,25762,25331,29932,4601,0.8463,-431,-0.0167,1.56,0.9445,1640,68,2082,19
2026-06-01,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Linehaul,138913,136350,144626,8276,0.9428,-2563,-0.0185,1.44,0.9755,2499,1260,11333,111
2026-06-01,West,Fulfillment Center,LAX9,SAN5,LAX9-SAN5,Ground,58691,58088,65554,7466,0.8861,-603,-0.0103,1.36,0.959,2129,1290,4337,37
2026-06-01,West,Sort Center,PDX5,SFO9,PDX5-SFO9,Ground,128299,143054,135205,-7849,1.0581,14755,0.115,1.44,0.9592,6507,10366,10302,86
2026-06-01,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Linehaul,95267,101730,106139,4409,0.9585,6463,0.0678,1.42,0.9814,1854,353,7586,62
2026-06-01,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Ground,50059,55508,51781,-3727,1.072,5449,0.1089,1.38,0.9415,2584,3927,4069,37
2026-06-01,West,Delivery Station,PHX3,LAS7,PHX3-LAS7,Air,81701,90785,93571,2786,0.9702,9084,0.1112,2.01,0.9729,2769,484,7132,63
2026-06-01,West,Sort Center,PHX3,LAS7,PHX3-LAS7,Air,73902,77333,91138,13805,0.8485,3431,0.0464,2.13,0.9715,2423,220,6073,60
2026-06-01,West,Delivery Station,SEA1,PDX5,SEA1-PDX5,Ground,118011,113291,128721,15430,0.8801,-4720,-0.04,1.47,0.9819,2189,1644,7134,78
2026-06-01,West,Fulfillment Center,SEA1,PDX5,SEA1-PDX5,Linehaul,128595,121530,151518,29988,0.8021,-7065,-0.0549,1.28,0.9696,3102,224,7636,79
2026-06-01,West,Fulfillment Center,SEA1,PDX5,SEA1-PDX5,Ground,167545,160679,198828,38149,0.8081,-6866,-0.041,1.36,0.982,2682,1096,10218,112
2026-06-01,West,Sort Center,SFO9,LAX9,SFO9-LAX9,Ground,76207,83579,79198,-4381,1.0553,7372,0.0967,1.47,0.9453,4390,5236,6686,51
2026-06-01,West,Fulfillment Center,SFO9,LAX9,SFO9-LAX9,Ground,135616,151701,156886,5185,0.967,16085,0.1186,1.24,0.9748,3208,2071,10434,90
2026-06-01,West,Sort Center,SFO9,LAX9,SFO9-LAX9,Same-Day,20713,22167,25486,3319,0.8698,1454,0.0702,2.46,0.9821,335,1443,1443,15
2026-06-01,West,Fulfillment Center,SFO9,LAX9,SFO9-LAX9,Ground,123067,131686,139593,7907,0.9434,8619,0.07,1.51,0.9615,4115,175,9724,81
2026-06-01,West,Delivery Station,SLC2,DEN4,SLC2-DEN4,Air,42269,43763,43313,-450,1.0104,1494,0.0353,1.98,0.9505,1893,1207,2738,29
2026-06-01,West,Delivery Station,SLC2,DEN4,SLC2-DEN4,Air,26565,28891,29728,837,0.9718,2326,0.0876,2.1,0.9342,1820,2452,2716,19
2026-06-01,West,Fulfillment Center,SLC2,DEN4,SLC2-DEN4,Ground,112990,105647,126584,20937,0.8346,-7343,-0.065,1.28,0.9772,1935,1827,8580,63
2026-06-01,West,Sort Center,SLC2,DEN4,SLC2-DEN4,Ground,45174,45332,55257,9925,0.8204,158,0.0035,1.51,0.9582,2192,96,3035,32
2026-06-01,West,Sort Center,SLC2,DEN4,SLC2-DEN4,Air,28123,29011,29510,499,0.9831,888,0.0316,1.76,0.9639,908,134,2164,21
2026-06-08,Central,Sort Center,DFW7,IAH3,DFW7-IAH3,Ground,42067,47737,44007,-3730,1.0848,5670,0.1348,1.38,0.9472,1805,5865,4609,37
2026-06-08,Central,Delivery Station,DFW7,IAH3,DFW7-IAH3,Air,29976,30512,34671,4159,0.88,536,0.0179,1.89,0.9418,1758,284,1965,16
2026-06-08,Central,Fulfillment Center,DFW7,IAH3,DFW7-IAH3,Ground,95135,101557,97863,-3694,1.0377,6422,0.0675,1.22,0.9505,5182,4915,6802,76
2026-06-08,Central,Sort Center,DFW7,IAH3,DFW7-IAH3,Ground,68219,61525,76675,15150,0.8024,-6694,-0.0981,1.39,0.9536,2526,1217,5444,41
2026-06-08,Central,Sort Center,IND9,ORD3,IND9-ORD3,Ground,84098,75743,103122,27379,0.7345,-8355,-0.0993,1.55,0.9395,4693,729,7051,59
2026-06-08,Central,Delivery Station,IND9,ORD3,IND9-ORD3,Air,27356,27027,25050,-1977,1.0789,-329,-0.012,2.27,0.9566,1100,4055,2173,21
2026-06-08,Central,Sort Center,IND9,ORD3,IND9-ORD3,Air,62548,59426,72525,13099,0.8194,-3122,-0.0499,1.97,0.9808,1119,1819,5088,36
2026-06-08,Central,Sort Center,IND9,ORD3,IND9-ORD3,Ground,113323,110606,118844,8238,0.9307,-2717,-0.024,1.57,0.9583,4677,1916,7075,62
2026-06-08,Central,Sort Center,MSP2,ORD3,MSP2-ORD3,Linehaul,94757,90087,106374,16287,0.8469,-4670,-0.0493,1.28,0.9626,3769,1128,6374,65
2026-06-08,Central,Sort Center,MSP2,ORD3,MSP2-ORD3,Ground,109912,116502,134467,17965,0.8664,6590,0.06,1.39,0.9505,4558,712,7429,81
2026-06-08,Central,Delivery Station,MSP2,ORD3,MSP2-ORD3,Linehaul,81462,86579,99663,13084,0.8687,5117,0.0628,1.29,0.9524,3111,899,6928,59
2026-06-08,Central,Fulfillment Center,ORD3,MSP2,ORD3-MSP2,Ground,61201,59749,73243,13494,0.8158,-1452,-0.0237,1.3,0.9564,2079,1379,4707,36
2026-06-08,Central,Fulfillment Center,ORD3,MSP2,ORD3-MSP2,Air,97520,104499,107586,3087,0.9713,6979,0.0716,2.11,0.9534,4223,2254,9956,59
2026-06-08,East,Fulfillment Center,EWR4,JFK8,EWR4-JFK8,Linehaul,86516,101167,95928,-5239,1.0546,14651,0.1693,1.41,0.9736,1919,7760,8436,80
2026-06-08,East,Fulfillment Center,EWR4,JFK8,EWR4-JFK8,Linehaul,156829,169232,173786,4554,0.9738,12403,0.0791,1.37,0.9408,11229,282,11644,133
2026-06-08,East,Delivery Station,EWR4,JFK8,EWR4-JFK8,Air,91281,95734,105886,10152,0.9041,4453,0.0488,2.17,0.9574,3447,2839,7606,55
2026-06-08,East,Sort Center,EWR4,JFK8,EWR4-JFK8,Air,28395,25348,31144,5796,0.8139,-3047,-0.1073,1.87,0.9388,1747,1562,1973,21
2026-06-08,East,Fulfillment Center,EWR4,JFK8,EWR4-JFK8,Linehaul,82991,85257,80849,-4408,1.0545,2266,0.0273,1.11,0.9542,2799,5033,6950,59
2026-06-08,East,Delivery Station,EWR4,JFK8,EWR4-JFK8,Ground,104787,94320,116405,22085,0.8103,-10467,-0.0999,1.42,0.9425,5435,962,9298,53
2026-06-08,East,Fulfillment Center,EWR4,JFK8,EWR4-JFK8,Ground,71349,76081,76693,612,0.992,4732,0.0663,1.32,0.9617,2642,1378,7540,56
2026-06-08,East,Fulfillment Center,EWR4,JFK8,EWR4-JFK8,Linehaul,168187,178151,185267,7116,0.9616,9964,0.0592,1.12,0.955,7453,1411,12468,148
2026-06-08,East,Fulfillment Center,JFK8,BOS6,JFK8-BOS6,Ground,138896,157931,155296,-2635,1.017,19035,0.137,1.2,0.9675,4670,3295,13305,113
2026-06-08,East,Fulfillment Center,JFK8,BOS6,JFK8-BOS6,Air,109971,109884,132796,22912,0.8275,-87,-0.0008,2.22,0.9517,5678,603,9284,62
2026-06-08,East,Sort Center,JFK8,BOS6,JFK8-BOS6,Air,68935,69401,79808,10407,0.8696,466,0.0068,2.27,0.9571,2647,333,4593,41
2026-06-08,South,Delivery Station,ATL2,MIA5,ATL2-MIA5,Ground,130295,131899,140291,8392,0.9402,1604,0.0123,1.29,0.9642,4248,1195,12179,88
2026-06-08,South,Sort Center,ATL2,MIA5,ATL2-MIA5,Ground,60361,65802,69554,3752,0.9461,5441,0.0901,1.47,0.966,2608,2540,4684,37
2026-06-08,South,Fulfillment Center,ATL2,MIA5,ATL2-MIA5,Ground,129109,129839,153719,23880,0.8447,730,0.0057,1.47,0.9357,9012,351,8999,78
2026-06-08,South,Sort Center,ATL2,MIA5,ATL2-MIA5,Air,72135,76440,87404,10964,0.8746,4305,0.0597,2.24,0.9654,2674,790,7547,48
2026-06-08,South,Delivery Station,BNA3,ATL2,BNA3-ATL2,Ground,57119,52022,62078,10056,0.838,-5097,-0.0892,1.46,0.9841,975,1704,3763,31
2026-06-08,South,Sort Center,BNA3,ATL2,BNA3-ATL2,Ground,135603,142872,142620,-252,1.0018,7269,0.0536,1.47,0.932,9526,3184,10766,99
2026-06-08,South,Sort Center,BNA3,ATL2,BNA3-ATL2,Air,50516,47656,58425,10769,0.8157,-2860,-0.0566,2.12,0.9735,1325,784,3614,27
2026-06-08,South,Fulfillment Center,CLT5,RDU2,CLT5-RDU2,Same-Day,26146,29105,30876,1771,0.9426,2959,0.1132,2.51,0.9791,435,821,2261,17
2026-06-08,South,Delivery Station,CLT5,RDU2,CLT5-RDU2,Ground,88999,74275,100779,26504,0.737,-14724,-0.1654,1.53,0.9374,4645,2044,5598,52
2026-06-08,South,Delivery Station,CLT5,RDU2,CLT5-RDU2,Ground,66204,59470,79165,19695,0.7512,-6734,-0.1017,1.41,0.9641,2085,1453,4625,40
2026-06-08,South,Fulfillment Center,RDU2,CLT5,RDU2-CLT5,Ground,156990,154371,174508,20137,0.8846,-2619,-0.0167,1.38,0.9368,8225,318,12873,121
2026-06-08,South,Delivery Station,RDU2,CLT5,RDU2-CLT5,Ground,118188,136954,138825,1871,0.9865,18766,0.1588,1.52,0.9732,2894,3502,12741,96
2026-06-08,South,Sort Center,RDU2,CLT5,RDU2-CLT5,Ground,109451,119337,130001,10664,0.918,9886,0.0903,1.48,0.9798,2126,802,11478,97
2026-06-08,South,Delivery Station,RDU2,CLT5,RDU2-CLT5,Linehaul,83846,78364,96052,17688,0.8158,-5482,-0.0654,1.22,0.9623,2167,771,5524,43
2026-06-08,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Ground,56519,61085,66450,5365,0.9193,4566,0.0808,1.34,0.972,1786,316,3854,49
2026-06-08,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Air,88904,88982,108469,19487,0.8203,78,0.0009,1.77,0.9512,4378,2045,5662,63
2026-06-08,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Ground,141021,134304,172419,38115,0.7789,-6717,-0.0476,1.39,0.9664,4052,81,10482,80
2026-06-08,West,Sort Center,LAS7,PHX3,LAS7-PHX3,Ground,62762,70019,70571,552,0.9922,7257,0.1156,1.56,0.9696,2193,621,5277,44
2026-06-08,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Ground,88341,89921,84937,-4984,1.0587,1580,0.0179,1.52,0.9268,7545,5439,5652,50
2026-06-08,West,Sort Center,LAS7,PHX3,LAS7-PHX3,Ground,140908,157991,145708,-12283,1.0843,17083,0.1212,1.31,0.9239,9917,15122,12559,98
2026-06-08,West,Sort Center,LAX9,SAN5,LAX9-SAN5,Ground,68499,63947,73079,9132,0.875,-4552,-0.0665,1.29,0.9592,2010,2670,5216,36
2026-06-08,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Air,68689,73150,85563,12413,0.8549,4461,0.0649,2.2,0.9455,4406,2855,4707,43
2026-06-08,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Air,58346,67969,65977,-1992,1.0302,9623,0.1649,2.25,0.9595,2747,3494,6238,39
2026-06-08,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Same-Day,57495,56572,62371,5799,0.907,-923,-0.0161,2.02,0.9553,2199,1434,4721,37
2026-06-08,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Air,21212,21613,24969,3356,0.8656,401,0.0189,1.94,0.9751,490,606,1887,14
2026-06-08,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Same-Day,20327,19739,23569,3830,0.8375,-588,-0.0289,2.19,0.9428,1285,1758,1311,11
2026-06-08,West,Fulfillment Center,PHX3,LAS7,PHX3-LAS7,Air,46873,44336,54568,10232,0.8125,-2537,-0.0541,2.25,0.9844,544,1768,3698,28
2026-06-08,West,Fulfillment Center,PHX3,LAS7,PHX3-LAS7,Ground,173627,171433,213810,42377,0.8018,-2194,-0.0126,1.54,0.9411,9948,1345,12281,112
2026-06-08,West,Sort Center,PHX3,LAS7,PHX3-LAS7,Air,80005,90521,87193,-3328,1.0382,10516,0.1314,2.06,0.9372,5646,3465,9049,52
2026-06-08,West,Delivery Station,PHX3,LAS7,PHX3-LAS7,Linehaul,62471,73127,66360,-6767,1.102,10656,0.1706,1.15,0.9613,2827,7421,5849,45
2026-06-08,West,Delivery Station,PHX3,LAS7,PHX3-LAS7,Ground,63068,68578,64783,-3795,1.0586,5510,0.0874,1.42,0.9383,4576,4638,4851,48
2026-06-08,West,Delivery Station,SEA1,PDX5,SEA1-PDX5,Ground,110501,102589,137475,34886,0.7462,-7912,-0.0716,1.41,0.9813,1976,677,9962,66
2026-06-08,West,Sort Center,SEA1,PDX5,SEA1-PDX5,Ground,37448,39537,43615,4078,0.9065,2089,0.0558,1.42,0.9353,2479,547,2657,29
2026-06-08,West,Delivery Station,SEA1,PDX5,SEA1-PDX5,Ground,34434,29765,35839,6074,0.8305,-4669,-0.1356,1.3,0.9569,1454,650,2380,22
2026-06-08,West,Sort Center,SEA1,PDX5,SEA1-PDX5,Air,38527,43316,43730,414,0.9905,4789,0.1243,1.99,0.9328,3351,2175,3634,29
2026-06-08,West,Sort Center,SFO9,LAX9,SFO9-LAX9,Ground,58152,60561,60823,262,0.9957,2409,0.0414,1.57,0.976,1643,212,3990,41
2026-06-08,West,Sort Center,SFO9,LAX9,SFO9-LAX9,Ground,42250,46285,50283,3998,0.9205,4035,0.0955,1.33,0.9553,1910,557,4491,26
2026-06-08,West,Sort Center,SLC2,DEN4,SLC2-DEN4,Air,49829,45477,51718,6241,0.8793,-4352,-0.0873,2.05,0.9593,1724,920,3588,32
2026-06-08,West,Sort Center,SLC2,DEN4,SLC2-DEN4,Air,100723,106087,117559,11472,0.9024,5364,0.0533,1.96,0.9819,1380,791,7759,84
2026-06-08,West,Sort Center,SLC2,DEN4,SLC2-DEN4,Ground,30971,26215,38009,11794,0.6897,-4756,-0.1536,1.51,0.9567,1193,1130,2186,17
2026-06-15,Central,Fulfillment Center,DFW7,IAH3,DFW7-IAH3,Ground,67987,64444,72880,8436,0.8842,-3543,-0.0521,1.55,0.9439,3791,453,5312,45
2026-06-15,Central,Delivery Station,DFW7,IAH3,DFW7-IAH3,Same-Day,40012,42476,46324,3848,0.9169,2464,0.0616,2.5,0.9566,1351,417,2896,25
2026-06-15,Central,Delivery Station,DFW7,IAH3,DFW7-IAH3,Ground,94275,91970,116417,24447,0.79,-2305,-0.0244,1.36,0.9776,2402,180,6628,64
2026-06-15,Central,Fulfillment Center,DFW7,IAH3,DFW7-IAH3,Ground,131153,117882,143228,25346,0.823,-13271,-0.1012,1.49,0.9769,2278,267,7702,77
2026-06-15,Central,Delivery Station,IND9,ORD3,IND9-ORD3,Air,31242,35589,38614,3025,0.9217,4347,0.1391,2.12,0.9459,1575,617,2521,23
2026-06-15,Central,Sort Center,IND9,ORD3,IND9-ORD3,Air,70631,75754,72728,-3026,1.0416,5123,0.0725,2.08,0.9454,3221,5112,5186,47
2026-06-15,Central,Fulfillment Center,IND9,ORD3,IND9-ORD3,Air,53190,57015,55703,-1312,1.0236,3825,0.0719,2.01,0.9456,2742,3225,3691,38
2026-06-15,Central,Sort Center,IND9,ORD3,IND9-ORD3,Ground,90601,76018,96857,20839,0.7848,-14583,-0.161,1.26,0.9835,1244,1409,5213,49
2026-06-15,Central,Sort Center,MSP2,ORD3,MSP2-ORD3,Linehaul,57959,59920,65665,5745,0.9125,1961,0.0338,1.16,0.982,1159,642,4277,45
2026-06-15,Central,Fulfillment Center,MSP2,ORD3,MSP2-ORD3,Linehaul,116062,102538,118794,16256,0.8632,-13524,-0.1165,1.18,0.9411,5001,1850,6431,73
2026-06-15,Central,Fulfillment Center,MSP2,ORD3,MSP2-ORD3,Linehaul,38198,36316,43412,7096,0.8365,-1882,-0.0493,1.17,0.9573,1502,587,3460,24
2026-06-15,Central,Sort Center,MSP2,ORD3,MSP2-ORD3,Ground,144245,141995,177332,35337,0.8007,-2250,-0.0156,1.41,0.9756,3792,2557,10264,112
2026-06-15,Central,Fulfillment Center,ORD3,MSP2,ORD3-MSP2,Ground,60878,60330,65515,5185,0.9209,-548,-0.009,1.28,0.9705,1738,862,4007,38
2026-06-15,Central,Delivery Station,ORD3,MSP2,ORD3-MSP2,Ground,46480,52127,53327,1200,0.9775,5647,0.1215,1.59,0.9452,2790,1057,3304,40
2026-06-15,East,Delivery Station,EWR4,JFK8,EWR4-JFK8,Ground,108971,105921,135351,29430,0.7826,-3050,-0.028,1.55,0.9447,5770,1362,9060,74
2026-06-15,East,Sort Center,EWR4,JFK8,EWR4-JFK8,Air,73779,74248,82338,8090,0.9017,469,0.0064,2.25,0.9362,3510,599,5904,59
2026-06-15,East,Fulfillment Center,JFK8,BOS6,JFK8-BOS6,Ground,142464,155665,152367,-3298,1.0216,13201,0.0927,1.35,0.9668,5645,4699,15350,114
2026-06-15,East,Delivery Station,PHL6,BOS6,PHL6-BOS6,Ground,84783,92692,95763,3071,0.9679,7909,0.0933,1.41,0.9469,5831,2322,6843,62
2026-06-15,South,Sort Center,ATL2,MIA5,ATL2-MIA5,Same-Day,43862,38175,50768,12593,0.752,-5687,-0.1297,2.51,0.948,1963,847,2394,22
2026-06-15,South,Sort Center,ATL2,MIA5,ATL2-MIA5,Air,28862,33252,35778,2526,0.9294,4390,0.1521,2.0,0.9843,526,3013,3054,24
2026-06-15,South,Sort Center,ATL2,MIA5,ATL2-MIA5,Ground,87087,88848,98839,9991,0.8989,1761,0.0202,1.29,0.9568,4038,110,6049,65
2026-06-15,South,Fulfillment Center,ATL2,MIA5,ATL2-MIA5,Ground,52509,50412,56508,6096,0.8921,-2097,-0.0399,1.55,0.9459,2735,485,3164,28
2026-06-15,South,Delivery Station,ATL2,MIA5,ATL2-MIA5,Ground,45461,49160,55496,6336,0.8858,3699,0.0814,1.39,0.9643,1781,2000,4041,29
2026-06-15,South,Fulfillment Center,ATL2,MIA5,ATL2-MIA5,Air,124224,137940,153695,15755,0.8975,13716,0.1104,2.11,0.969,3448,410,9197,98
2026-06-15,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Ground,49005,52675,57947,5272,0.909,3670,0.0749,1.47,0.9601,2514,2183,4835,41
2026-06-15,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Ground,78121,83928,81516,-2412,1.0296,5807,0.0743,1.48,0.9428,4085,2969,5344,61
2026-06-15,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Linehaul,64831,68104,72788,4684,0.9356,3273,0.0505,1.33,0.9806,983,404,6756,49
2026-06-15,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Air,44509,51794,47420,-4374,1.0922,7285,0.1637,2.19,0.9427,3216,5096,3876,30
2026-06-15,South,Fulfillment Center,CLT5,RDU2,CLT5-RDU2,Linehaul,85530,82616,103535,20919,0.798,-2914,-0.0341,1.32,0.9633,2643,2854,8039,52
2026-06-15,South,Fulfillment Center,CLT5,RDU2,CLT5-RDU2,Ground,32467,33043,39756,6713,0.8311,576,0.0177,1.29,0.9519,1763,1255,2809,22
2026-06-15,South,Sort Center,CLT5,RDU2,CLT5-RDU2,Ground,49486,49682,61071,11389,0.8135,196,0.004,1.54,0.9587,2031,817,3805,31
2026-06-15,South,Delivery Station,CLT5,RDU2,CLT5-RDU2,Air,34204,37619,41031,3412,0.9168,3415,0.0998,1.98,0.9452,2132,552,3157,26
2026-06-15,South,Sort Center,MIA5,ATL2,MIA5-ATL2,Ground,100443,107958,123906,15948,0.8713,7515,0.0748,1.37,0.9601,4075,637,10722,77
2026-06-15,South,Sort Center,MIA5,ATL2,MIA5-ATL2,Ground,39635,36361,45323,8962,0.8023,-3274,-0.0826,1.5,0.9651,1313,2912,3081,23
2026-06-15,South,Sort Center,RDU2,CLT5,RDU2-CLT5,Ground,120747,116102,133202,17100,0.8716,-4645,-0.0385,1.22,0.9437,4795,311,8106,93
2026-06-15,South,Sort Center,RDU2,CLT5,RDU2-CLT5,Ground,106139,114468,119851,5383,0.9551,8329,0.0785,1.48,0.9561,4529,1308,11173,73
2026-06-15,South,Sort Center,RDU2,CLT5,RDU2-CLT5,Ground,131278,137581,150392,12811,0.9148,6303,0.048,1.22,0.9683,3091,375,10300,98
2026-06-15,South,Fulfillment Center,RDU2,CLT5,RDU2-CLT5,Ground,83782,88942,89505,563,0.9937,5160,0.0616,1.41,0.9361,5526,1612,5655,60
2026-06-15,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Ground,97413,96472,105006,8534,0.9187,-941,-0.0097,1.19,0.9776,1688,461,7189,73
2026-06-15,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Linehaul,52627,49660,59052,9392,0.841,-2967,-0.0564,1.29,0.9635,1674,650,4014,29
2026-06-15,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Air,121768,126909,129972,3063,0.9764,5141,0.0422,1.75,0.9637,3542,809,12053,100
2026-06-15,West,Delivery Station,DEN4,SLC2,DEN4-SLC2,Air,63300,65413,70791,5378,0.924,2113,0.0334,1.88,0.9598,3062,915,4398,38
2026-06-15,West,Delivery Station,DEN4,SLC2,DEN4-SLC2,Linehaul,85563,82249,103124,20875,0.7976,-3314,-0.0387,1.47,0.9666,2863,1339,7045,53
2026-06-15,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Ground,77121,61916,78886,16970,0.7849,-15205,-0.1972,1.33,0.9572,2838,749,5618,43
2026-06-15,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Ground,55344,57091,66764,9673,0.8551,1747,0.0316,1.47,0.9571,1933,1539,4625,43
2026-06-15,West,Fulfillment Center,LAS7,PHX3,LAS7-PHX3,Ground,73646,80622,80614,-8,1.0001,6976,0.0947,1.24,0.948,3416,1166,5692,45
2026-06-15,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Ground,43540,38923,48834,9911,0.797,-4617,-0.106,1.42,0.9473,1854,1073,2588,30
2026-06-15,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Same-Day,20330,19660,22630,2970,0.8688,-670,-0.033,2.13,0.9791,436,498,1438,13
2026-06-15,West,Fulfillment Center,LAX9,SAN5,LAX9-SAN5,Ground,99299,100184,116366,16182,0.8609,885,0.0089,1.44,0.9387,5922,759,6486,68
2026-06-15,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Air,43263,49008,51498,2490,0.9516,5745,0.1328,2.07,0.9561,1868,843,4684,30
2026-06-15,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Ground,40995,47109,50198,3089,0.9385,6114,0.1491,1.23,0.9757,1168,225,4624,27
2026-06-15,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Ground,43035,44944,50918,5974,0.8827,1909,0.0444,1.23,0.936,3165,1878,3179,31
2026-06-15,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Ground,140317,150832,153067,2235,0.9854,10515,0.0749,1.23,0.9331,7827,1415,11592,96
2026-06-15,West,Delivery Station,PDX5,SFO9,PDX5-SFO9,Linehaul,23772,23409,25857,2448,0.9053,-363,-0.0153,1.36,0.9802,474,446,2192,14
2026-06-15,West,Delivery Station,PDX5,SFO9,PDX5-SFO9,Same-Day,44647,46345,51772,5427,0.8952,1698,0.038,2.46,0.9569,1457,1809,3229,37
2026-06-15,West,Delivery Station,PDX5,SFO9,PDX5-SFO9,Ground,65121,74273,71945,-2328,1.0324,9152,0.1405,1.55,0.9569,3450,3419,5414,46
2026-06-15,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Air,44814,47895,51081,3186,0.9376,3081,0.0688,2.05,0.9385,2689,2058,3409,30
2026-06-15,West,Fulfillment Center,PHX3,LAS7,PHX3-LAS7,Air,23227,22565,23843,1278,0.9464,-662,-0.0285,2.24,0.9529,931,613,1534,16
2026-06-15,West,Delivery Station,PHX3,LAS7,PHX3-LAS7,Ground,30339,31091,31920,829,0.974,752,0.0248,1.49,0.9578,1457,437,2995,19
2026-06-15,West,Sort Center,PHX3,LAS7,PHX3-LAS7,Ground,85633,80990,74770,-6220,1.0832,-4643,-0.0542,1.41,0.9317,6408,7500,5232,45
2026-06-15,West,Fulfillment Center,SEA1,PDX5,SEA1-PDX5,Linehaul,134795,149063,168141,19078,0.8865,14268,0.1058,1.34,0.9523,6927,1277,14228,104
2026-06-15,West,Delivery Station,SEA1,PDX5,SEA1-PDX5,Air,23342,22742,25175,2433,0.9034,-600,-0.0257,1.76,0.9402,1295,340,1784,13
2026-06-15,West,Fulfillment Center,SEA1,PDX5,SEA1-PDX5,Ground,60911,54877,72178,17301,0.7603,-6034,-0.0991,1.59,0.9723,1683,1424,5155,31
